ID,AC,GN,protein_name,GO_F Count,GO_P Count,GO_C Count,go_counts,bin,pmc_GN,PMC_protein_name,new_gene_symbol,match_result,processing_time
VPP3_HUMAN,Q13488,TCIRG1,V-type proton ATPase 116 kDa subunit a 3,2,40,11,53,bin_5,205,2,ATP6V1A3,0,1.8
TRFL_HUMAN,Q16789,LTF,Lactoferroxin-C,8,32,14,54,bin_5,1588,1,LTF,1,2.37
PHB1_HUMAN,P35232,PHB1,Prohibitin 1 ,7,39,11,57,bin_5,244,1679,PHB,0,0.29
MMP2_HUMAN,P08253,MMP2,PEX,6,45,7,58,bin_5,27129,1899,PEX10,0,1.59
FACE1_HUMAN,O75844,ZMPSTE24,CAAX prenyl protease 1 homolog,5,46,7,58,bin_5,304,1,FEN1,0,0.85
ANGT_HUMAN,P01019,AGT,Angiotensin 1-4,5,48,6,59,bin_5,4315,2991,AGT,1,0.5
MLAPLLEVIK,Q14191,WRN,ATP-dependent helicase,24,26,9,59,bin_5,1397,1733,RECQL,0,0.95
TNAP3_HUMAN,P21580,TNFAIP3,A20p37,10,48,5,63,bin_5,1809,0,NHP2L1,0,1.6
GBA1_HUMAN,Q9UMJ8,GBA1,Lysosomal acid glucosylceramidase ,6,51,6,63,bin_5,640,319,GBA,0,9.82
RACK1_HUMAN,P63244,RACK1,"Small ribosomal subunit protein RACK1, N-terminally processed",19,36,14,69,bin_5,1058,0,RACK1,1,1.31
NHRF1_HUMAN,O14745,NHERF1,Na(+)/H(+) exchange regulatory cofactor NHE-RF1 ,17,42,17,76,bin_5,473,0,SLC9A3R1,0,1.02
LIS1_HUMAN,P43034,PAFAH1B1,Platelet-activating factor acetylhydrolase IB subunit beta ,10,52,22,84,bin_5,479,42,PAFAH1B1,1,1.18
PRKN_HUMAN,Q8NI43,PRKN,E3 ubiquitin-protein ligase parkin ,26,100,17,143,bin_5,564,3850,PRKN,1,3.46
CLN6_HUMAN,Q9NWW5,CLN6,Ceroid-lipofuscinosis neuronal protein 6,3,9,8,20,bin_5,220,322,CLN6,1,0.7
S6A14_HUMAN,Q9UN76,SLC6A14,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+) ,7,8,5,20,bin_5,166,3,SLC6A19,0,2.03
S6A20_HUMAN,Q9NP91,SLC6A20,Sodium- and chloride-dependent transporter XTRP3 ,7,11,2,20,bin_5,84,0,SLC6A20,1,1.58
SC5A7_HUMAN,Q9GZV3,SLC5A7,High affinity choline transporter 1 ,3,7,10,20,bin_5,103,341,SLC5A7,1,1.78
TPC1_HUMAN,Q9ULQ1,TPCN1,Two pore channel protein 1 ,9,3,8,20,bin_5,98,2960,TPC1,0,1.21
ITA11_HUMAN,Q9UKX5,ITGA11,Integrin alpha-11,5,9,6,20,bin_5,110,49,ITGA11,1,0.52
SC5A6_HUMAN,Q9Y289,SLC5A6,Sodium-dependent multivitamin transporter ,7,7,6,20,bin_5,51,93,SMVT,0,0.6
RL27_HUMAN,P61353,RPL27,Large ribosomal subunit protein eL27 ,2,4,14,20,bin_5,70,2,RPL27A,0,0.68
SC5A5_HUMAN,Q92911,SLC5A5,Sodium/iodide cotransporter,4,10,6,20,bin_5,137,1747,SLC5A5,1,2.39
MYPR_HUMAN,P60201,PLP1,Myelin proteolipid protein,4,12,4,20,bin_5,827,2968,PLP1,1,0.86
MYRF_HUMAN,Q9Y2G1,MYRF,"Myelin regulatory factor, C-terminal",5,10,5,20,bin_5,150,9,MYRF,1,0.91
NAL10_HUMAN,Q86W26,NLRP10,"NACHT, LRR and PYD domains-containing protein 10",3,12,5,20,bin_5,51,40,NLRP10,1,7.22
SC16A_HUMAN,O15027,SEC16A,Protein transport protein Sec16A,0,13,7,20,bin_5,62,46,SEC16A,1,1.66
NANO3_HUMAN,P60323,NANOS3,Nanos homolog 3,4,9,7,20,bin_5,151,29,NANOS3,1,2.68
ITB5_HUMAN,P18084,ITGB5,Integrin beta-5,3,9,8,20,bin_5,179,624,ITGB5,1,1.15
MOV10_HUMAN,Q9HCE1,MOV10,Helicase MOV-10 ,4,9,7,20,bin_5,132,3,MOV10,1,3.24
JAG2_HUMAN,Q9Y219,JAG2,Protein jagged-2,3,16,1,20,bin_5,335,273,JAG2,1,0.31
EXOC7_HUMAN,Q9UPT5,EXOC7,Exocyst complex component 7,2,9,9,20,bin_5,77,48,EXOC7,1,2.65
RILP_HUMAN,Q96NA2,RILP,Rab-interacting lysosomal protein,3,9,8,20,bin_5,171,65,RILP,1,0.48
YMEL1_HUMAN,Q96TA2,YME1L1,ATP-dependent zinc metalloprotease YME1L1,5,11,4,20,bin_5,56,2,YME1L1,1,0.39
SC24B_HUMAN,O95487,SEC24B,Protein transport protein Sec24B ,2,13,5,20,bin_5,37,21,SEC24B,1,1.51
IREB2_HUMAN,Q9UF17,IREB2,Iron-responsive element-binding protein 2,5,12,3,20,bin_5,144,403,IREB2,1,2.29
CUL7_HUMAN,Q14999,CUL7,Cullin-7,1,11,8,20,bin_5,159,35,CUL7,1,3.53
CDD_HUMAN,P32320,CDA,Cytidine deaminase ,6,9,5,20,bin_5,6960,5445,CDA,1,2.75
MTF1_HUMAN,Q14872,MTF1,Metal regulatory transcription factor 1,8,9,3,20,bin_5,570,1887,MTF1,1,0.62
RN135_HUMAN,Q8IUD6,RNF135,E3 ubiquitin-protein ligase RNF135 ,6,10,4,20,bin_5,55,38,RNF135,1,1.36
TRAP1_HUMAN,Q12931,TRAP1,"Heat shock protein 75 kDa, mitochondrial",7,6,7,20,bin_5,479,33,HSPE1,0,3.43
RN139_HUMAN,Q8WU17,RNF139,E3 ubiquitin-protein ligase RNF139,6,9,5,20,bin_5,37,20,RNF139,1,0.56
ACPM_HUMAN,O14561,NDUFAB1,"Acyl carrier protein, mitochondrial ",5,8,7,20,bin_5,43,378,ACAA2,0,1.28
RS28_HUMAN,P62857,RPS28,Small ribosomal subunit protein eS28 ,2,7,11,20,bin_5,59,2,RPL5,0,0.8
RRP8_HUMAN,O43159,RRP8,Ribosomal RNA-processing protein 8,3,10,7,20,bin_5,31,619,RRP8,1,4.1
CTCFL_HUMAN,A6XGN2,CTCFL,Transcriptional repressor CTCFL,8,7,5,20,bin_5,170,23,CTCFL,1,1.51
FBX2_HUMAN,Q9UK22,FBXO2,F-box only protein 2,4,9,7,20,bin_5,60,311,FBXO2,1,0.47
IMDH2_HUMAN,P12268,IMPDH2,Inosine-5'-monophosphate dehydrogenase 2 ,5,6,9,20,bin_5,258,896,IMPDH2,1,1.24
RNF5_HUMAN,Q99942,RNF5,E3 ubiquitin-protein ligase RNF5 ,6,10,4,20,bin_5,95,69,RNF5,1,1.18
FABP4_HUMAN,P15090,FABP4,"Fatty acid-binding protein, adipocyte",4,11,5,20,bin_5,2710,2899,FABP4,1,0.98
CDK16_HUMAN,Q00536,CDK16,Cyclin-dependent kinase 16,4,7,9,20,bin_5,69,4442,CDK16,1,1.72
ACOT8_HUMAN,O14734,ACOT8,Acyl-coenzyme A thioesterase 8,10,8,2,20,bin_5,34,35,ACOT8,1,2.21
WNT2B_HUMAN,Q93097,WNT2B,Protein Wnt-2b,2,14,4,20,bin_5,343,27,WNT2B,1,1.25
WNT16_HUMAN,Q9UBV4,WNT16,Protein Wnt-16,2,15,3,20,bin_5,274,15,WNT16,1,2.03
MTCL1_HUMAN,Q9Y4B5,MTCL1,Microtubule cross-linking factor 1,3,6,11,20,bin_5,22,72,MCLIP1,0,0.29
RL7_HUMAN,P18124,RPL7,Large ribosomal subunit protein uL30 ,5,5,10,20,bin_5,123,3,RPL30,0,0.43
MPIP2_HUMAN,Q9BRA6,CDC25B,M-phase inducer phosphatase 2,3,11,6,20,bin_5,681,2053,MPHOSPH9,0,1.54
IL34_HUMAN,Q6ZMJ4,IL34,Interleukin-34,4,14,2,20,bin_5,511,304,IL34,1,2.73
S23A1_HUMAN,Q9UHI7,SLC23A1,Solute carrier family 23 member 1 ,6,8,6,20,bin_5,128,366,SLC23A1,1,0.36
MPRD_HUMAN,P20645,M6PR,Cation-dependent mannose-6-phosphate receptor,4,6,10,20,bin_5,233,185,M6PR,1,0.42
S1PR2_HUMAN,O95136,S1PR2,Sphingosine 1-phosphate receptor 2,6,11,3,20,bin_5,529,4275,S1PR2,1,2.09
ISCU_HUMAN,Q9H1K1,ISCU,Iron-sulfur cluster assembly enzyme ISCU ,6,7,7,20,bin_5,467,142,ISCU,1,1.44
S15A2_HUMAN,Q16348,SLC15A2,Solute carrier family 15 member 2 ,3,13,4,20,bin_5,67,539,SLC15A2,1,1.57
TPM4_HUMAN,Q9UCS4,TPM4,Tropomyosin alpha-4 chain,6,4,10,20,bin_5,178,17,TPM4,1,2.08
ANX13_HUMAN,P27216,ANXA13,Annexin A13,4,3,13,20,bin_5,26,36,ANXA13,1,0.79
FCRL3_HUMAN,Q96P29,FCRL3,Fc receptor-like protein 3 ,5,12,3,20,bin_5,186,143,FCRL3,1,0.33
XRP2_HUMAN,O75695,RP2,Protein XRP2,4,5,11,20,bin_5,1029,5,XPR2,0,0.34
S10A1_HUMAN,P23297,S100A1,Protein S100-A1,6,5,9,20,bin_5,537,3,S100A1,1,0.35
IL2RB_HUMAN,P14784,IL2RB,Interleukin-2 receptor subunit beta,5,9,6,20,bin_5,413,1607,IL2RB,1,2.18
LEDLRSKLSV,Q96J66,ABCC11,ATP-binding cassette sub-family C member 11 ,9,6,5,20,bin_5,187,54,ABCC11,1,1.83
MYO5B_HUMAN,Q9ULV0,MYO5B,Unconventional myosin-Vb,5,6,9,20,bin_5,204,7,MYO5B,1,0.89
AP1M1_HUMAN,Q9BXS5,AP1M1,AP-1 complex subunit mu-1,1,6,13,20,bin_5,27,21,AP1M1,1,0.83
TRIB1_HUMAN,Q96RU8,TRIB1,Tribbles homolog 1,5,12,3,20,bin_5,285,174,TNFSF15,0,1.74
AP2A2_HUMAN,O94973,AP2A2,AP-2 complex subunit alpha-2 ,4,4,12,20,bin_5,31,31,AP2A2,1,1.1
MSRE_HUMAN,P21757,MSR1,Macrophage scavenger receptor types I and II,4,11,5,20,bin_5,648,113,MSR1,1,3.18
TRIA1_HUMAN,O43715,TRIAP1,TP53-regulated inhibitor of apoptosis 1,1,14,5,20,bin_5,55,24,BIN1,0,0.26
CAR16_HUMAN,Q5EG05,CARD16,Caspase recruitment domain-containing protein 16,5,10,5,20,bin_5,20,48,CARD16,1,0.22
SH3K1_HUMAN,Q96B97,SH3KBP1,SH3 domain-containing kinase-binding protein 1,2,8,10,20,bin_5,156,4,SH3KBP1,1,0.28
EST1A_HUMAN,Q86US8,SMG6,Telomerase-binding protein EST1A ,7,7,6,20,bin_5,121,0,TERT,0,2.11
DQA2_HUMAN,P01906,HLA-DQA2,"HLA class II histocompatibility antigen, DQ alpha 2 chain",3,6,11,20,bin_5,103,891,HLA-DQA2,1,1.53
LTK_HUMAN,P29376,LTK,Leukocyte tyrosine kinase receptor ,5,12,3,20,bin_5,821,12814,FLT3,0,0.77
STAT4_HUMAN,Q14765,STAT4,Signal transducer and activator of transcription 4,4,10,6,20,bin_5,1973,1367,STAT4,1,1.54
LY96_HUMAN,Q9Y6Y9,LY96,Lymphocyte antigen 96,4,11,5,20,bin_5,619,755,LY96,1,0.5
STAR3_HUMAN,Q14849,STARD3,StAR-related lipid transfer protein 3 ,3,7,10,20,bin_5,155,13,STARD3,1,0.53
KKCC2_HUMAN,Q8WY06,CAMKK2,Calcium/calmodulin-dependent protein kinase kinase 2,7,10,3,20,bin_5,371,17565,CAMK2B,0,1.93
SSXT_HUMAN,Q15532,SS18,Protein SSXT,2,12,6,20,bin_5,457,3,SSXT,0,0.78
SSR3_HUMAN,P32745,SSTR3,Somatostatin receptor type 3,4,11,5,20,bin_5,370,1097,SSTR3,1,1.63
M2OM_HUMAN,Q02978,SLC25A11,Mitochondrial 2-oxoglutarate/malate carrier protein ,8,8,4,20,bin_5,39,13,SLC25A11,1,5.47
SRY_HUMAN,Q05066,SRY,Sex-determining region Y protein ,6,9,5,20,bin_5,5485,1232,Sex-determining region Y protein - SRY,0,0.67
SRSF1_HUMAN,Q07955,SRSF1,Serine/arginine-rich splicing factor 1 ,4,10,6,20,bin_5,557,352,SRSF1,1,0.27
ADCY5_HUMAN,AVQVVGLLLP,ADCY5,Adenylate cyclase type 5,5,12,3,20,bin_5,239,2633,ADCY5,1,0.33
ADCY3_HUMAN,O60266,ADCY3,Adenylate cyclase type 3,4,10,6,20,bin_5,163,3022,ADCY3,1,2.04
DQB2_HUMAN,P05538,HLA-DQB2,"HLA class II histocompatibility antigen, DQ beta 2 chain",3,6,11,20,bin_5,66,1683,HLA-DQB1,0,0.77
SP7_HUMAN,Q8TDD2,SP7,Transcription factor Sp7,6,11,3,20,bin_5,1616,1011,SP7,1,2.33
BUB1_HUMAN,O43683,BUB1,Mitotic checkpoint serine/threonine-protein kinase BUB1,5,8,7,20,bin_5,1369,564,BUB1,1,0.66
BUB1B_HUMAN,Q8WV50,BUB1B,Mitotic checkpoint serine/threonine-protein kinase BUB1 beta,4,6,10,20,bin_5,519,21,BUB1B,1,1.65
THAP1_HUMAN,Q9NVV9,THAP1,THAP domain-containing protein 1,8,6,6,20,bin_5,223,19,THAP1,1,0.92
SPY1_HUMAN,O43609,SPRY1,Protein sprouty homolog 1,0,16,4,20,bin_5,330,34,SPRED1,0,0.9
LLSAEFGKHL,P11277,SPTB,"Spectrin beta chain, erythrocytic",4,3,13,20,bin_5,738,159,SPTB,1,2.83
DSG1_HUMAN,Q02413,DSG1,Desmoglein-1,3,7,10,20,bin_5,838,1236,DSG1,1,1.15
SPRC_HUMAN,P09486,SPARC,SPARC,3,4,13,20,bin_5,3539,3539,SPARC,1,1.27
SPIR2_HUMAN,Q8WWL2,SPIRE2,Protein spire homolog 2,2,13,5,20,bin_5,28,6,SPR2,0,0.48
MAL_HUMAN,P21145,MAL,Myelin and lymphocyte protein,3,10,7,20,bin_5,54090,6578,MAL,1,5.25
SPD2B_HUMAN,A1X283,SH3PXD2B,SH3 and PX domain-containing protein 2B,5,11,4,20,bin_5,55,0,SH3PXN,0,11.14
BTC_HUMAN,P35070,BTC,Betacellulin,4,12,4,20,bin_5,3598,440,BTC,1,0.62
MAPK3_HUMAN,Q16644,MAPKAPK3,MAP kinase-activated protein kinase 3,8,8,4,20,bin_5,122,501,MAPKAPK3,1,1.41
TFAM_HUMAN,Q00059,TFAM,"Transcription factor A, mitochondrial ",8,6,6,20,bin_5,2444,29969,TFAM,1,1.86
DNLI1_HUMAN,P18858,LIG1,DNA ligase 1,5,11,4,20,bin_5,397,10377,LIG1,1,0.73
STK36_HUMAN,Q9NRP7,STK36,Serine/threonine-protein kinase 36,5,9,6,20,bin_5,34,10394,STK36,1,4.03
LSM1_HUMAN,O15116,LSM1,U6 snRNA-associated Sm-like protein LSm1,3,8,9,20,bin_5,219,0,LSM1,1,0.5
KSR1_HUMAN,Q8IVT5,KSR1,Kinase suppressor of Ras 1,7,5,8,20,bin_5,225,211,KSR1,1,1.09
DEAF1_HUMAN,O75513,DEAF1,Deformed epidermal autoregulatory factor 1 homolog,4,10,6,20,bin_5,137,3,DEFA4,0,6.15
TBG2_HUMAN,Q9NRH3,TUBG2,Tubulin gamma-2 chain,3,6,11,20,bin_5,16,9,TUBG2,1,1.2
TBB2B_HUMAN,Q9BVA1,TUBB2B,Tubulin beta-2B chain,5,8,7,20,bin_5,125,5,TUBB2B,1,2.32
KPYR_HUMAN,P30613,PKLR,Pyruvate kinase PKLR,6,10,4,20,bin_5,324,230,PKLR,1,6.03
DGKH_HUMAN,Q86XP1,DGKH,Diacylglycerol kinase eta ,6,8,6,20,bin_5,91,113,DGKH,1,4.22
ZNT3_HUMAN,Q99726,SLC30A3,Probable proton-coupled zinc antiporter SLC30A3 ,3,5,12,20,bin_5,152,0,SLC30A3,1,3.59
DHRS4_HUMAN,Q58IU4,DHRS4,Dehydrogenase/reductase SDR family member 4 ,8,5,7,20,bin_5,43,67,DHCR4,0,1.92
RYINHSCAPN,O14686,KMT2D,Histone-lysine N-methyltransferase 2D,7,10,3,20,bin_5,1131,63,KMT2D,1,0.52
DHX58_HUMAN,Q96C10,DHX58,ATP-dependent RNA helicase DHX58 ,7,12,1,20,bin_5,149,4,DHX58,1,0.64
LMO4_HUMAN,P61968,LMO4,LIM domain transcription factor LMO4,3,14,3,20,bin_5,214,121,LMO4,1,1.77
AGRB3_HUMAN,O60242,ADGRB3,Adhesion G protein-coupled receptor B3 ,2,12,6,20,bin_5,59,7,ADGRB3,1,0.94
ZN830_HUMAN,Q96NB3,ZNF830,Zinc finger protein 830 ,2,13,5,20,bin_5,4,23,ZNF830,1,3.82
SYCP1_HUMAN,Q15431,SYCP1,Synaptonemal complex protein 1 ,2,11,7,20,bin_5,195,626,SYCP1,1,1.16
DCNL3_HUMAN,Q8IWE4,DCUN1D3,DCN1-like protein 3,3,12,5,20,bin_5,8,1,DYNLL1,0,0.29
SUN2_HUMAN,Q9UH99,SUN2,SUN domain-containing protein 2,5,8,7,20,bin_5,227,1332,SUN2,1,1.99
DCLK1_HUMAN,O15075,DCLK1,Serine/threonine-protein kinase DCLK1,4,14,2,20,bin_5,477,311,DCLK1,1,0.32
LRAT_HUMAN,O95237,LRAT,Lecithin retinol acyltransferase ,6,9,5,20,bin_5,462,323,LRAT,1,1.09
DCDC2_HUMAN,Q9UHG0,DCDC2,Doublecortin domain-containing protein 2,1,9,10,20,bin_5,163,41,DCDC2,1,3.49
LRRT1_HUMAN,Q86UE6,LRRTM1,Leucine-rich repeat transmembrane neuronal protein 1,0,11,9,20,bin_5,55,85,LRRTM1,1,8.87
STML2_HUMAN,Q9UJZ1,STOML2,"Stomatin-like protein 2, mitochondrial",3,10,7,20,bin_5,110,44,STOML2,1,3.01
STK38_HUMAN,Q15208,STK38,Serine/threonine-protein kinase 38 ,8,7,5,20,bin_5,97,8874,STK38,1,2.95
DNJC2_HUMAN,Q99543,DNAJC2,"DnaJ homolog subfamily C member 2, N-terminally processed",7,7,6,20,bin_5,45,0,DNAJC2,1,3.85
SCGEARVTFS,Q6B0I6,KDM4D,Lysine-specific demethylase 4D,6,8,6,20,bin_5,102,9,KDM4D,1,1.04
3BHS1_HUMAN,P14060,HSD3B1,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1,5,6,9,20,bin_5,567,81,HSD3B1,1,2.15
TNNT2_HUMAN,P45379,TNNT2,"Troponin T, cardiac muscle",5,9,6,20,bin_5,670,3228,TNNT2,1,3.23
SF01_HUMAN,Q969H7,SF1,Splicing factor 1,5,9,6,20,bin_5,2458,13382,SFRS1,0,0.38
SKOR2_HUMAN,Q2VWA4,SKOR2,SKI family transcriptional corepressor 2 ,6,11,3,20,bin_5,29,6,SKI,0,4.67
MEP50_HUMAN,Q9BQA1,WDR77,Methylosome protein WDR77 ,3,10,7,20,bin_5,92,9,WDR77,1,1.02
SIAT1_HUMAN,P15907,ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",3,11,6,20,bin_5,399,409,ST6GALNAC1,0,5.66
KALRN_HUMAN,O60229,KALRN,Kalirin ,5,8,7,20,bin_5,201,185,KALRN,1,6.65
CD5R2_HUMAN,Q13319,CDK5R2,Cyclin-dependent kinase 5 activator 2,4,9,7,20,bin_5,28,810,CDK5RAP2,0,5.93
MFF_HUMAN,Q9GZY8,MFF,Mitochondrial fission factor,2,12,6,20,bin_5,1195,4204,MFF,1,1.76
MFHA1_HUMAN,Q9Y4C4,MFHAS1,Malignant fibrous histiocytoma-amplified sequence 1 ,3,16,1,20,bin_5,41,2,MFH1,0,1.55
MIB1_HUMAN,Q86YT6,MIB1,E3 ubiquitin-protein ligase MIB1,3,12,5,20,bin_5,4534,353,MIB1,1,6.31
CGAT1_HUMAN,Q8TDX6,CSGALNACT1,Chondroitin sulfate N-acetylgalactosaminyltransferase 1 ,6,12,2,20,bin_5,53,34,B3GAT1,0,3.3
SF3B3_HUMAN,Q15393,SF3B3,Splicing factor 3B subunit 3,2,8,10,20,bin_5,55,68,SF3B3,1,5.29
SETD5_HUMAN,Q9C0A6,SETD5,Histone-lysine N-methyltransferase SETD5 ,7,7,6,20,bin_5,84,6,SETD5,1,6.37
DAPLE_HUMAN,Q9P219,CCDC88C,Protein Daple,7,9,4,20,bin_5,58,45,DPF2,0,4.05
EPHA5_HUMAN,P54756,EPHA5,Ephrin type-A receptor 5,4,9,7,20,bin_5,254,765,EPHA5,1,2.9
EPHA8_HUMAN,P29322,EPHA8,Ephrin type-A receptor 8,5,11,4,20,bin_5,94,506,EPHA8,1,1.49
TNF10_HUMAN,P50591,TNFSF10,Tumor necrosis factor ligand superfamily member 10,6,11,3,20,bin_5,3805,7780,TNFSF10,1,1.01
K1C16_HUMAN,GFSSSSSFGS,KRT16,"Keratin, type I cytoskeletal 16",1,12,7,20,bin_5,213,39,KRT16,1,3.41
K1C10_HUMAN,P13645,KRT10,"Keratin, type I cytoskeletal 10",2,7,11,20,bin_5,443,78,KRT1,0,0.49
ZBT20_HUMAN,Q9HC78,ZBTB20,Zinc finger and BTB domain-containing protein 20,5,11,4,20,bin_5,205,42,ZBTB20,1,1.23
CDT1_HUMAN,Q9H211,CDT1,DNA replication factor Cdt1,3,13,4,20,bin_5,688,247,CDT1,1,1.34
ERCC8_HUMAN,Q13216,ERCC8,DNA excision repair protein ERCC-8,1,13,6,20,bin_5,180,1,ERCC8,1,2.95
ZBT17_HUMAN,Q13105,ZBTB17,Zinc finger and BTB domain-containing protein 17,8,10,2,20,bin_5,124,23,ZBTB17,1,0.79
SEM3E_HUMAN,O15041,SEMA3E,Semaphorin-3E,3,14,3,20,bin_5,286,101,SEMA3E,1,1.65
SECR_HUMAN,P09683,SCT,Secretin ,4,14,2,20,bin_5,12225,9093,SCT,1,0.56
JMY_HUMAN,Q8N9B5,JMY,Junction-mediating and -regulatory protein,4,8,8,20,bin_5,208,18,JMY,1,1.32
SKP2_HUMAN,Q13309,SKP2,S-phase kinase-associated protein 2,2,13,5,20,bin_5,1737,846,SKA2,0,0.48
SLIB_HUMAN,P01286,GHRH,Somatoliberin,4,12,4,20,bin_5,3771,8139,POMC,0,2.26
TIE1_HUMAN,P35590,TIE1,Tyrosine-protein kinase receptor Tie-1,2,16,2,20,bin_5,541,255,TIE1,1,2.4
SOX30_HUMAN,O94993,SOX30,Transcription factor SOX-30,6,7,7,20,bin_5,63,0,SOX30,1,0.38
MAS_HUMAN,P04201,MAS1,Proto-oncogene Mas,4,14,2,20,bin_5,8546,9734,MAS1,1,0.91
AL3B1_HUMAN,P43353,ALDH3B1,Aldehyde dehydrogenase family 3 member B1,5,8,7,20,bin_5,44,13,ALDH3B1,1,1.32
DYR_HUMAN,P00374,DHFR,Dihydrofolate reductase,7,11,2,20,bin_5,4487,9262,DHFR,1,2.22
AL5AP_HUMAN,P20292,ALOX5AP,Arachidonate 5-lipoxygenase-activating protein,9,6,5,20,bin_5,531,528,ALOX5AP,1,1.78
SOST_HUMAN,Q9BQB4,SOST,Sclerostin ,5,11,4,20,bin_5,1945,2903,SOST,1,0.25
CAC1A_HUMAN,RLPNGYYPAH,CACNA1A,Voltage-dependent P/Q-type calcium channel subunit alpha-1A ,5,7,8,20,bin_5,1102,77,CACNA1A,1,1.19
ALDOB_HUMAN,P05062,ALDOB,Fructose-bisphosphate aldolase B,7,9,4,20,bin_5,186,723,ALDOB,1,1.04
EAF6_HUMAN,Q9HAF1,MEAF6,Chromatin modification-related protein MEAF6,0,12,8,20,bin_5,31,0,MEAF6,1,3.35
CELR2_HUMAN,Q9HCU4,CELSR2,Cadherin EGF LAG seven-pass G-type receptor 2 ,2,15,3,20,bin_5,157,17,CDH4,0,0.3
SNX33_HUMAN,Q8WV41,SNX33,Sorting nexin-33,2,13,5,20,bin_5,18,4,SNX33,1,1.14
CELF4_HUMAN,Q9BZC1,CELF4,CUGBP Elav-like family member 4,4,11,5,20,bin_5,115,26,CELF4,1,0.47
MCM3_HUMAN,P25205,MCM3,DNA replication licensing factor MCM3 ,5,6,9,20,bin_5,429,194,MCM3,1,3.6
SND1_HUMAN,Q7KZF4,SND1,Staphylococcal nuclease domain-containing protein 1,8,5,7,20,bin_5,348,83,SND1,1,0.59
ZDHC5_HUMAN,Q9C0B5,ZDHHC5,Palmitoyltransferase ZDHHC5,2,9,9,20,bin_5,79,14,ZDHHC5,1,0.3
KCNC3_HUMAN,Q14003,KCNC3,Voltage-gated potassium channel KCNC3 ,2,6,12,20,bin_5,104,76,KCNC3,1,1.6
SMCA1_HUMAN,P28370,SMARCA1,Probable global transcription activator SNF2L1,8,6,6,20,bin_5,140,0,SNF2L1,0,1.1
KIKYWHKEIS,Q9NTJ3,SMC4,Structural maintenance of chromosomes protein 4,4,9,7,20,bin_5,192,728,SMC4,1,1.12
EFNB1_HUMAN,P98172,EFNB1,Ephrin-B1 intracellular domain ,1,10,9,20,bin_5,575,41,EFNB1,1,2.67
SMAD9_HUMAN,O15198,SMAD9,Mothers against decapentaplegic homolog 9,5,8,7,20,bin_5,245,2296,SMAD9,1,0.99
KCC4_HUMAN,Q16566,CAMK4,Calcium/calmodulin-dependent protein kinase type IV,5,10,5,20,bin_5,467,554,CAMK4,1,2.47
SLU7_HUMAN,O95391,SLU7,Pre-mRNA-splicing factor SLU7,3,7,10,20,bin_5,63,28,SNU13,0,2.23
TM1L1_HUMAN,O75674,TOM1L1,TOM1-like protein 1,6,6,8,20,bin_5,44,5,TOM1L1,1,0.52
NBR1_HUMAN,Q14596,NBR1,Next to BRCA1 gene 1 protein,3,4,13,20,bin_5,430,359,BRCA2,0,0.55
KRIT1_HUMAN,O00522,KRIT1,Krev interaction trapped protein 1,3,11,6,20,bin_5,486,402,KRIT1,1,0.62
PEX2_HUMAN,P28328,PEX2,Peroxisome biogenesis factor 2 ,3,13,4,20,bin_5,137,91,PEX2,1,2.02
VPS16_HUMAN,Q9H269,VPS16,Vacuolar protein sorting-associated protein 16 homolog,1,7,12,20,bin_5,91,1,VPS16,1,0.33
CRIPT_HUMAN,Q9P021,CRIPT,Cysteine-rich PDZ-binding protein,4,7,9,20,bin_5,80,20,MPP5,0,2.03
GPX4_HUMAN,P36969,GPX4,Phospholipid hydroperoxide glutathione peroxidase GPX4 ,4,11,5,20,bin_5,5390,1593,GPX4,1,0.35
PTBP1_HUMAN,P26599,PTBP1,Polypyrimidine tract-binding protein 1,4,11,5,20,bin_5,608,718,PTBP1,1,1.95
ARP8_HUMAN,Q9H981,ACTR8,Actin-related protein 8,1,15,4,20,bin_5,14,278,ACTR8,1,0.54
GBRA1_HUMAN,P14867,GABRA1,Gamma-aminobutyric acid receptor subunit alpha-1,3,5,12,20,bin_5,576,988,GABRA1,1,2.33
GBRA6_HUMAN,Q16445,GABRA6,Gamma-aminobutyric acid receptor subunit alpha-6 ,4,6,10,20,bin_5,141,189,GABRA6,1,2.09
PGRC1_HUMAN,O00264,PGRMC1,Membrane-associated progesterone receptor component 1,5,3,12,20,bin_5,462,39,PGRMC1,1,1.5
NNTM_HUMAN,Q13423,NNT,"NAD(P) transhydrogenase, mitochondrial",4,12,4,20,bin_5,3996,321,SLC2A1,0,1.21
CCL26_HUMAN,Q9Y258,CCL26,C-C motif chemokine 26,5,14,1,20,bin_5,550,0,CCL26,1,0.46
GPD1L_HUMAN,Q8N335,GPD1L,Glycerol-3-phosphate dehydrogenase 1-like protein,5,12,3,20,bin_5,77,24,GPD1L,1,0.26
UBX2A_HUMAN,P68543,UBXN2A,UBX domain-containing protein 2A ,2,10,8,20,bin_5,16,0,UBXN2A,1,1.39
NOC2L_HUMAN,Q9Y3T9,NOC2L,Nucleolar complex protein 2 homolog,6,7,7,20,bin_5,25,47,NOLC1,0,0.88
